descr,available,price,sn,shop,action,quality,action_n,quality_n
300 комментариев  СМАЙЛЫ 201   Хорошее качество микс Запуск 0-3 час Мин 20 ед на 1 пост Скорость до 100 ед/сутки Доступно 3000 ед Гарантия 30 дней Безопасное продвижение!,300,0.67,instagram,doctorsmm.csv,comment,high,4,3
500 комментариев  СМАЙЛЫ 339   Хорошее качество микс Запуск 0-3 час Мин 20 ед на 1 пост Скорость до 100 ед/сутки Доступно 3000 ед Гарантия 30 дней Безопасное продвижение!,500,0.678,instagram,doctorsmm.csv,comment,high,4,3
1000 комментариев  СМАЙЛЫ 659   Хорошее качество микс Запуск 0-3 час Мин 20 ед на 1 пост Скорость до 100 ед/сутки Доступно 3000 ед Гарантия 30 дней Безопасное продвижение!,1000,0.659,instagram,doctorsmm.csv,comment,high,4,3
100 Лайков  на комментарии Весь мир 31   Среднее качество Запуск 0-3 час Мин 100 ед  Скорость до 500 ед/сутки Доступно 3000 ед Указывайте никнейм автора комментария,100,0.31,instagram,doctorsmm.csv,comment,mid,4,2
500 Лайков  на комментарии Весь мир 151   Среднее качество Запуск 0-3 час Мин 100 ед  Скорость до 500 ед/сутки Доступно 3000 ед Указывайте никнейм автора комментария,500,0.302,instagram,doctorsmm.csv,comment,mid,4,2
1000 Лайков  на комментарии Весь мир 289   Среднее качество Запуск 0-3 час Мин 100 ед  Скорость до 500 ед/сутки Доступно 3000 ед Указывайте никнейм автора комментария,1000,0.289,instagram,doctorsmm.csv,comment,mid,4,2
3000 Лайков  на комментарии Весь мир 853   Среднее качество Запуск 0-3 час Мин 100 ед  Скорость до 500 ед/сутки Доступно 3000 ед Указывайте никнейм автора комментария,3000,0.2843333333333333,instagram,doctorsmm.csv,comment,mid,4,2
500 просмотров  Реальные 25   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,500,0.05,instagram,doctorsmm.csv,view,high,1,3
1000 просмотров  Реальные 49   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,1000,0.049,instagram,doctorsmm.csv,view,high,1,3
10000 просмотров  Реальные 469   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,10000,0.0469,instagram,doctorsmm.csv,view,high,1,3
100000 просмотров  Реальные 4190   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,100000,0.0419,instagram,doctorsmm.csv,view,high,1,3
100 Лайков  Весь мир 22   Хорошее качество Запуск 0-2 час Мин 100 ед Скорость до 2000 ед/сутки Доступно 10000 ед Возможны списания до 20% Гарантия 10 дней,100,0.22,instagram,doctorsmm.csv,like,high,2,3
500 Лайков  Весь мир 107   Хорошее качество Запуск 0-2 час Мин 100 ед Скорость до 2000 ед/сутки Доступно 10000 ед Возможны списания до 20% Гарантия 10 дней,500,0.214,instagram,doctorsmm.csv,like,high,2,3
1000 Лайков  Весь мир 209   Хорошее качество Запуск 0-2 час Мин 100 ед Скорость до 2000 ед/сутки Доступно 10000 ед Возможны списания до 20% Гарантия 10 дней,1000,0.209,instagram,doctorsmm.csv,like,high,2,3
5000 Лайков  Весь мир 994   Хорошее качество Запуск 0-2 час Мин 100 ед Скорость до 2000 ед/сутки Доступно 10000 ед Возможны списания до 20% Гарантия 10 дней,5000,0.1988,instagram,doctorsmm.csv,like,high,2,3
10000 просмотров  АКЦИЯ! Супер дешёвые! 49   Среднее качество Запуск 4-8 час Мин 1000 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 10000 ед Нестабильные временные Гарантии нет,10000,0.0049,instagram,doctorsmm.csv,view,mid,1,2
3000 просмотров  Микс 15   Среднее качество Запуск 2-4 час Мин 1000 ед на 1 ссылку Скорость до 5000 ед/сутки Доступно 5000 ед Гарантии нет Безопасное продвижение,3000,0.005,instagram,doctorsmm.csv,view,mid,1,2
5000 просмотров  Микс 26   Среднее качество Запуск 2-4 час Мин 1000 ед на 1 ссылку Скорость до 5000 ед/сутки Доступно 5000 ед Гарантии нет Безопасное продвижение,5000,0.0052,instagram,doctorsmm.csv,view,mid,1,2
1000 просмотров  Базовые 1   Низкое качество Запуск до 16 час Мин 1000 ед на 1 ссылку Скорость до 1000 ед/сутки Доступно 1000 ед Гарантии нет Безопасное продвижение,1000,0.001,instagram,doctorsmm.csv,view,low,1,1
500 просмотров  Живые 25   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,500,0.05,instagram,doctorsmm.csv,view,live,1,4
1000 просмотров  Живые 49   Высокое качество Запуск 0-3 час Мин 500 ед на 1 ссылку Скорость до 10000 ед/сутки Доступно 100К ед Гарантия 60 дней Безопасное продвижение,1000,0.049,instagram,doctorsmm.csv,view,live,1,4
